LotArea,LotFrontage,MSSubClass,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,BedroomAbvGr,FullBath,TotRmsAbvGrd,GarageArea,ExterQual,ExterCond,BsmtQual,BsmtCond,GarageQual,GarageCond,HeatingQC,KitchenQual,SalePrice
12274.0,91.0,20.0,7.0,5.0,2008.0,1417.0,1428.0,3.0,2,6.0,554.0,2,1,2,1,1,1,3,3,227680
9750.0,75.0,80.0,5.0,5.0,1967.0,980.0,980.0,3.0,2,6.0,384.0,1,1,1,1,1,1,2,1,135500
17673.5,134.5,70.0,5.0,6.0,1923.0,1324.0,1576.0,3.0,1,6.0,528.0,1,1,1,1,1,1,3,2,223500
13400.0,85.0,80.0,5.0,5.0,1966.0,1024.0,1086.0,3.0,1,6.0,484.0,1,1,1,1,1,1,1,1,159950
8100.0,90.0,75.0,5.0,5.0,1898.0,849.0,2138.0,2.0,2,10.0,360.0,1,1,1,1,0,-1,1,1,106000
10140.0,78.0,20.0,6.0,6.0,1974.0,1040.0,1309.0,3.0,1,5.0,484.0,1,1,1,1,1,1,0,2,181000
4438.0,0.0,120.0,6.0,5.0,2004.0,848.0,848.0,1.0,1,4.0,420.0,2,1,2,1,1,1,3,2,144500
8712.0,66.0,20.0,5.0,5.0,1952.0,540.0,1044.0,2.0,1,4.0,504.0,0,1,1,1,1,1,1,0,55993
9750.0,75.0,20.0,6.0,6.0,1958.0,1442.0,1442.0,4.0,1,7.0,301.0,1,1,1,1,1,1,2,1,157900
8248.0,45.0,50.0,5.0,7.0,1918.0,686.0,1250.0,3.0,1,7.0,280.0,1,1,1,1,1,1,2,0,116000
12137.0,48.0,20.0,7.0,5.0,1998.0,1649.0,1661.0,3.0,2,6.0,598.0,1,1,2,1,1,1,3,2,224900
11425.0,0.0,20.0,5.0,6.0,1954.0,1008.0,1008.0,2.0,1,4.0,275.0,1,1,1,1,1,1,2,1,137000
13265.0,0.0,20.0,8.0,5.0,2002.0,1568.0,1689.0,3.0,2,7.0,857.0,2,1,2,1,1,1,3,2,271000
8816.0,80.0,80.0,6.0,7.0,1971.0,1010.0,1052.0,3.0,1,6.0,440.0,1,1,1,1,1,1,2,1,155000
6371.0,44.0,120.0,7.0,5.0,2009.0,1358.0,1358.0,2.0,2,6.0,484.0,2,1,2,1,1,1,3,2,224000
7226.0,72.0,60.0,7.0,5.0,2003.0,798.0,1640.0,3.0,2,6.0,595.0,2,1,2,1,1,1,3,2,183000
6000.0,60.0,20.0,4.0,4.0,1953.0,936.0,936.0,2.0,1,4.0,576.0,0,1,0,1,1,1,1,1,93000
12394.0,0.0,60.0,7.0,5.0,2003.0,847.0,1733.0,3.0,2,7.0,433.0,2,1,2,1,1,1,3,2,225000
9900.0,60.0,50.0,6.0,7.0,1940.0,778.0,1489.0,3.0,2,7.0,240.0,1,1,1,1,1,1,1,1,139500
11216.0,81.0,20.0,8.0,5.0,2006.0,1489.0,1489.0,3.0,2,7.0,776.0,2,1,2,2,1,1,3,2,232600
14803.0,114.0,20.0,10.0,5.0,2007.0,2052.0,2084.0,2.0,2,7.0,938.25,3,1,3,1,1,1,3,3,385000
6130.0,50.0,45.0,5.0,6.0,1924.0,784.0,784.0,2.0,1,5.0,0.0,1,1,1,1,-2,-2,2,2,109500
8529.0,65.0,20.0,7.0,5.0,2001.0,1454.0,1434.0,3.0,2,6.0,527.0,2,1,2,1,1,1,3,2,189000
17673.5,0.0,60.0,5.0,5.0,1967.0,1013.0,2126.0,3.0,2,7.0,538.0,1,1,1,2,1,1,1,1,185000
2544.0,24.0,145.0,7.0,5.0,2005.0,600.0,1223.0,2.0,2,4.0,480.0,2,1,2,1,1,1,3,2,147400
11900.0,80.0,20.0,6.0,5.0,1957.0,1392.0,1392.0,3.0,1,6.0,458.0,1,1,1,1,1,1,1,1,166000
3180.0,30.0,145.0,7.0,5.0,2005.0,600.0,1200.0,2.0,2,4.0,480.0,1,1,2,1,1,1,3,2,151000
9548.0,44.0,60.0,7.0,6.0,2003.0,941.0,1829.0,3.0,2,7.0,613.0,2,1,2,1,1,1,3,2,237000
10004.0,100.0,20.0,6.0,6.0,1964.0,1516.0,1516.0,3.0,1,6.0,472.0,1,1,1,1,1,1,1,1,167000
7875.0,75.0,20.0,5.0,6.0,1961.0,1144.0,1144.0,3.0,1,6.0,456.0,1,1,1,1,1,1,2,1,139950
9600.0,60.0,20.0,4.0,7.0,1950.0,1067.0,1067.0,2.0,2,4.0,436.0,1,1,2,1,1,1,1,2,128000
8100.0,90.0,30.0,5.0,6.0,1948.0,1559.0,1559.0,2.0,1,5.0,812.0,1,1,1,1,1,1,2,1,153500
1680.0,21.0,145.0,6.0,5.0,1973.0,483.0,987.0,2.0,1,5.0,264.0,1,1,1,1,1,1,1,1,100000
9525.0,75.0,20.0,5.0,6.0,1995.0,1099.0,1099.0,3.0,1,6.0,352.0,1,1,2,1,1,1,3,2,144000
11767.0,70.0,50.0,5.0,6.0,1946.0,768.0,1200.0,3.0,1,6.0,240.0,1,1,1,1,1,1,3,1,130500
12155.0,0.0,70.0,6.0,7.5,1925.0,672.0,1482.0,4.0,2,7.0,400.0,1,1,1,1,1,1,1,0,140000
10440.0,60.0,70.0,5.0,7.5,1904.0,650.0,1539.0,3.0,2,8.0,686.0,1,1,1,1,2,1,2,2,157500
9020.0,82.0,80.0,6.0,7.0,1966.0,1127.0,1165.0,3.0,1,6.0,490.0,1,1,1,1,2,2,1,1,174900
8000.0,80.0,90.0,5.0,4.0,1961.0,1800.0,1800.0,4.5,2,10.0,0.0,1,1,1,1,-2,-2,3,1,141000
12665.0,100.0,50.0,5.0,7.5,1915.0,876.0,1416.0,4.0,1,7.0,720.0,1,1,1,1,1,1,2,1,153900
16647.0,0.0,85.0,5.0,5.0,1975.0,1390.0,1701.0,3.0,2,6.0,611.0,1,1,2,1,1,1,1,1,171000
9317.0,75.0,60.0,7.0,5.0,1993.0,740.0,1775.0,3.0,2,7.0,425.0,2,1,2,1,1,1,3,2,213000
15523.0,36.0,20.0,5.0,6.0,1972.0,864.0,864.0,3.0,1,5.0,338.0,1,1,1,1,1,1,3,1,133500
17673.5,75.0,50.0,6.0,7.5,1908.0,907.0,2358.0,4.5,3,10.0,360.0,1,1,1,1,0,1,1,1,240000
9600.0,80.0,80.0,6.0,7.0,1976.0,528.0,1855.0,3.0,2,7.0,512.0,2,2,1,1,1,1,3,1,187000
4435.0,36.0,120.0,6.0,5.0,2003.0,848.0,848.0,1.0,1,3.0,420.0,2,1,2,1,1,1,3,2,131500
3196.0,0.0,120.0,8.0,5.0,2003.0,1273.0,1456.0,2.0,2,7.0,400.0,2,1,2,1,1,1,3,2,215000
7128.0,53.0,75.0,7.0,5.0,1941.0,918.0,1646.0,4.0,2,7.0,240.0,1,2,1,1,1,1,2,1,164000
12095.0,0.0,80.0,6.0,6.0,1964.0,1127.0,1445.0,3.0,1,7.0,645.0,1,2,1,1,1,1,1,1,158000
17673.5,102.0,20.0,5.0,4.0,1955.0,1763.0,1779.0,3.0,1,6.0,454.0,1,1,1,1,1,1,1,1,170000
6897.0,0.0,20.0,5.0,7.5,1962.0,1040.0,1040.0,3.0,1,6.0,260.0,1,2,1,1,1,1,3,1,127000
10970.0,0.0,80.0,6.0,6.0,1978.0,940.0,1026.0,3.0,1,5.0,576.0,1,1,2,2,1,0,1,1,147000
8125.0,65.0,60.0,6.0,5.0,1994.0,702.0,1481.0,3.0,2,6.0,343.0,1,1,2,1,1,1,2,1,174000
10400.0,80.0,20.0,7.0,5.0,1976.0,1090.0,1370.0,3.0,2,6.0,479.0,1,1,2,1,1,1,1,1,152000
11029.0,0.0,60.0,6.0,7.0,1968.0,1054.0,2654.0,4.0,2,9.0,619.0,1,1,1,1,1,1,1,2,250000
7642.0,55.0,50.0,7.0,7.5,1918.0,912.0,1426.0,3.0,1,7.0,216.0,2,1,1,1,1,1,2,2,189950
11625.0,75.0,145.0,5.0,4.0,1965.0,1039.0,1039.0,3.0,1,6.0,504.0,1,1,1,1,1,1,3,1,131500
9672.0,81.0,20.0,6.0,5.0,1984.0,1040.0,1097.0,3.0,2,6.0,480.0,1,1,2,1,1,1,1,1,152000
7931.0,70.0,20.0,5.0,5.0,1959.0,1148.0,1148.0,3.0,1,6.0,672.0,1,1,1,1,1,1,1,1,132500
8640.0,72.0,20.0,7.0,5.0,2007.0,1372.0,1372.0,3.0,2,6.0,529.0,2,1,3,1,1,1,3,2,250580
8750.0,0.0,20.0,5.0,6.0,1970.0,1002.0,1002.0,3.0,1,5.0,902.0,1,1,1,1,1,1,1,1,148500
10656.0,67.0,20.0,8.0,5.0,2006.0,1638.0,1646.0,3.0,2,6.0,870.0,2,1,2,1,1,1,3,2,248900
6970.0,85.0,20.0,4.0,5.0,1961.0,1040.0,1120.0,3.0,1,5.0,544.0,1,1,1,1,1,1,1,0,129000
14762.0,0.0,60.0,5.0,6.0,1948.0,42.0,2320.0,2.0,2,7.0,672.0,1,1,-2,-2,1,1,2,1,169000
9938.0,80.0,60.0,7.0,5.0,1993.0,1050.0,1949.0,3.0,2,8.0,574.0,2,1,2,1,1,1,3,2,236000
6600.0,60.0,20.0,5.0,5.0,1962.0,894.0,894.0,2.0,1,5.0,308.0,1,1,1,1,1,1,2,1,109500
8750.0,70.0,60.0,6.0,5.0,1998.0,804.0,1682.0,3.0,2,7.0,523.0,1,1,2,1,1,1,3,2,200500
8892.0,74.0,20.0,5.0,7.0,1953.0,105.0,910.0,3.0,1,5.0,414.0,2,1,1,1,1,1,2,2,116000
12144.0,60.0,40.0,5.0,7.0,1949.0,832.0,1268.0,3.0,1,6.0,288.0,2,1,1,1,1,1,2,1,133000
5720.0,52.0,50.0,5.0,6.0,1941.0,676.0,1131.0,3.0,1,5.0,200.0,1,1,1,1,1,1,3,1,66500
9000.0,75.0,60.0,8.0,5.0,2007.0,1184.0,2610.0,4.0,2,10.0,550.0,2,1,2,1,1,1,3,3,303477
17673.5,94.0,20.0,4.0,5.0,1963.0,1064.0,1040.0,3.0,1,5.0,648.0,1,1,1,1,1,1,2,1,132250
8834.0,74.0,60.0,9.0,5.0,2004.0,1462.0,2224.0,4.0,2,10.0,738.0,2,1,3,1,1,1,3,3,350000
11782.0,88.0,85.0,5.0,7.0,1961.0,1109.0,1155.0,3.0,1,6.0,576.0,1,1,1,1,1,1,1,2,148000
7000.0,0.0,20.0,5.0,7.5,1978.0,864.0,864.0,3.0,1,6.0,336.0,2,2,1,1,1,1,3,1,136500
7024.0,60.0,20.0,5.0,5.0,2005.0,1090.0,1090.0,2.0,1,5.0,450.0,1,1,3,2,1,1,2,1,157000
13758.0,44.0,50.0,7.0,5.0,1990.0,1156.0,1717.0,3.0,2,7.0,400.0,2,2,2,1,1,1,3,2,187500
9636.0,0.0,60.0,6.0,5.0,1992.0,808.0,1593.0,3.0,2,7.0,389.0,1,1,2,1,1,1,2,1,178000
6204.0,60.0,75.0,4.0,5.0,1912.0,795.0,2230.0,4.5,1,10.0,440.0,2,1,1,0,1,2,1,1,118500
7150.0,65.0,20.0,5.0,5.0,1967.0,892.0,892.0,3.0,1,5.0,288.0,1,1,1,1,1,1,1,1,100000
5119.0,50.0,120.0,9.0,5.0,1999.0,1698.0,1709.0,2.0,2,5.0,506.0,2,1,3,1,1,1,3,2,328900
8393.0,70.0,90.0,5.0,5.0,1959.0,1626.0,1712.0,4.0,2,8.0,588.0,1,1,1,1,1,1,3,1,145000
16466.0,59.0,50.0,5.0,7.0,1955.0,816.0,1393.0,3.0,1,8.0,300.0,1,2,1,1,1,1,1,1,135500
15865.0,95.0,20.0,8.0,6.0,1970.0,2052.0,2217.0,4.0,2,8.0,621.0,2,2,1,2,1,1,3,2,268000
12160.0,128.0,20.0,6.0,4.0,1953.0,1505.0,1505.0,2.0,1,6.0,505.0,1,1,1,1,1,1,3,1,149500
8064.0,60.0,50.0,5.0,7.0,1949.0,672.0,924.0,3.0,1,6.0,576.0,1,2,1,1,1,1,3,1,122900
11184.0,70.0,60.0,6.0,5.0,1978.0,918.0,1683.0,3.0,2,7.0,440.0,1,1,1,1,1,1,2,1,172500
8414.0,70.0,20.0,6.0,7.5,1963.0,1059.0,1068.0,3.0,1,6.0,264.0,1,1,1,1,1,1,1,1,154500
13284.0,0.0,20.0,5.0,5.0,1954.0,1383.0,1383.0,3.0,1,6.0,354.0,1,1,2,1,1,1,1,1,165000
7018.0,64.0,90.0,5.0,5.0,1979.0,42.0,1535.0,4.0,2,8.0,400.0,1,1,-2,-2,1,1,1,1,118858
7056.0,71.0,60.0,6.0,5.0,1963.0,780.0,1796.0,4.0,1,8.0,483.0,1,1,1,1,1,1,1,1,140000
8765.0,50.0,30.0,4.0,6.0,1936.0,951.0,951.0,2.0,1,6.0,327.0,1,1,1,1,1,1,3,1,106500
7018.0,64.0,90.0,5.0,5.0,1979.0,42.0,2240.0,4.5,2,10.0,528.0,1,1,-2,-2,1,1,1,1,142953
12919.0,100.0,20.0,9.0,5.0,2009.0,2052.0,2364.0,2.0,2,10.0,820.0,3,1,3,1,1,1,3,3,611657
6993.0,65.0,20.0,5.0,7.0,1961.0,912.0,1236.0,3.0,1,6.0,288.0,1,1,1,1,1,1,1,1,135000
7340.0,0.0,20.0,4.0,6.0,1971.0,858.0,858.0,2.0,1,4.0,684.0,1,1,1,1,1,1,1,1,110000
8712.0,64.0,20.0,5.0,7.0,1957.0,992.0,1306.0,2.0,1,5.0,756.0,1,2,1,1,1,1,1,1,153000
7875.0,63.0,60.0,7.0,5.0,2003.0,783.0,1509.0,3.0,2,8.0,393.0,2,1,2,1,1,1,3,2,180000
14859.0,50.0,20.0,7.0,5.0,2006.0,1670.0,1670.0,3.0,2,7.0,690.0,2,1,2,1,1,1,3,2,240000
6173.0,0.0,20.0,5.0,6.0,1967.0,876.0,902.0,3.0,1,6.0,288.0,1,1,1,1,1,1,1,1,125500
9920.0,80.0,20.0,5.0,5.0,1954.0,1056.0,1063.0,3.0,1,6.0,280.0,1,1,1,1,1,1,1,1,128000
13501.0,116.0,20.0,8.0,5.0,2006.0,1623.0,1636.0,3.0,2,8.0,865.0,2,1,2,1,1,1,3,2,255000
11500.0,86.0,50.0,7.0,7.0,1936.0,1017.0,2057.0,3.0,1,6.0,180.0,2,1,2,1,0,1,2,2,250000
8885.0,0.0,20.0,5.0,5.0,1983.0,864.0,902.0,2.0,1,5.0,484.0,1,1,2,1,1,1,1,1,131000
12589.0,134.5,60.0,6.0,5.0,2005.0,742.0,1484.0,3.0,2,8.0,390.0,2,1,2,1,1,1,3,2,174000
11600.0,80.0,90.0,5.0,5.0,1960.0,1105.0,2274.0,4.5,2,10.0,480.0,1,1,1,1,1,1,1,1,154300
9286.0,0.0,20.0,5.0,7.0,1977.0,1268.0,1268.0,3.0,1,5.0,252.0,1,1,2,2,1,1,1,2,143500
6120.0,51.0,30.0,5.0,7.0,1925.0,768.0,1015.0,3.0,1,6.0,450.0,1,1,1,1,1,1,1,1,88000
6270.0,82.0,90.0,5.0,6.0,1949.0,1001.0,2002.0,4.0,2,8.0,871.0,1,1,1,1,1,1,1,1,145000
3000.0,30.0,145.0,6.0,5.0,2009.0,612.0,1224.0,2.0,2,4.0,528.0,2,1,2,1,1,1,3,2,173733
2001.0,21.0,145.0,4.0,5.0,1970.0,546.0,1092.0,3.0,1,6.0,286.0,1,1,1,1,1,1,0,1,75000
9000.0,50.0,20.0,2.0,3.5,1949.0,480.0,480.0,1.0,0,4.0,308.0,1,1,1,1,1,1,1,1,35311
17140.0,0.0,20.0,4.0,6.0,1956.0,1134.0,1229.0,3.0,1,6.0,284.0,1,1,1,1,1,1,3,1,135000
13125.0,103.0,60.0,7.0,5.0,1991.0,1104.0,2127.0,4.0,2,8.0,833.0,2,1,3,1,1,1,3,2,238000
11029.0,87.0,20.0,6.0,7.5,1958.0,1184.0,1414.0,3.0,1,6.0,601.0,3,1,2,1,1,1,3,1,176500
8462.0,70.0,60.0,6.0,5.0,1994.0,928.0,1721.0,3.0,2,7.0,471.0,2,2,2,2,1,1,3,2,201000
8777.0,67.0,90.0,5.0,7.0,1900.0,1272.0,2200.0,4.0,2,9.0,0.0,1,1,1,1,-2,-2,2,1,145900
10237.0,65.0,20.0,6.0,5.0,2005.0,1316.0,1316.0,3.0,2,6.0,397.0,2,1,2,1,1,1,3,2,169990
8012.0,50.0,120.0,6.0,5.0,1993.0,1604.0,1617.0,2.0,2,5.0,533.0,2,1,2,1,1,1,3,2,193000
10240.0,79.0,20.0,6.0,6.0,1980.0,1686.0,1686.0,3.0,2,7.0,612.0,1,2,2,1,1,1,1,1,207500
15611.0,0.0,20.0,5.0,6.0,1977.0,1126.0,1126.0,3.0,2,6.0,540.0,1,1,2,1,1,1,1,3,175000
11999.0,93.0,60.0,8.0,5.0,2003.0,1181.0,2374.0,4.0,2,10.0,656.0,2,1,2,1,1,1,3,3,285000
9900.0,0.0,60.0,7.0,5.0,1968.0,832.0,1978.0,4.0,2,9.0,486.0,1,1,1,1,1,1,2,1,176000
11838.0,0.0,20.0,8.0,5.0,2001.0,1753.0,1788.0,3.0,2,7.0,522.0,2,1,2,1,1,1,3,3,236500
13006.0,0.0,60.0,7.0,5.0,1997.0,964.0,2236.0,4.0,2,8.0,642.0,1,1,2,1,1,1,2,2,222000
8925.0,73.0,20.0,8.0,5.0,2007.0,1466.0,1466.0,3.0,2,7.0,610.0,2,1,2,1,1,1,3,2,201000
9100.0,70.0,20.0,5.0,6.0,1965.0,925.0,925.0,2.0,1,5.0,429.0,1,1,1,1,1,1,3,1,117500
11670.0,84.0,20.0,9.0,5.0,2006.0,1905.0,1905.0,3.0,2,8.0,788.0,3,1,3,2,1,1,3,3,320000
8487.0,63.0,20.0,7.0,5.0,2004.0,1500.0,1500.0,3.0,2,6.0,570.0,2,1,2,1,1,1,3,2,190000
17673.5,134.5,20.0,7.0,7.0,1960.0,585.0,2069.0,4.0,2,9.0,505.0,1,1,2,1,1,1,3,2,242000
5825.0,52.0,30.0,4.0,5.0,1926.0,600.0,747.0,1.0,1,5.0,528.0,1,2,0,1,1,1,2,1,79900
10083.0,67.0,20.0,7.0,5.0,2003.0,1176.0,1200.0,2.0,2,5.0,555.0,2,1,2,1,1,1,3,2,184900
9675.0,75.0,60.0,7.0,5.0,2005.0,1113.0,1971.0,3.0,2,8.0,689.0,2,1,2,1,1,1,3,2,253000
8760.0,73.0,60.0,7.0,5.0,2006.0,1391.0,1962.0,3.0,2,7.0,868.0,2,1,2,2,1,1,3,2,239799
17673.5,0.0,70.0,7.0,7.0,1940.0,1032.0,2403.0,4.0,2,10.0,349.0,1,2,1,1,1,1,3,1,244400
12640.0,55.0,90.0,6.0,5.0,1976.0,1728.0,1728.0,4.0,2,8.0,574.0,1,1,1,1,1,1,1,1,150900
8755.0,0.0,60.0,7.0,5.0,1999.0,992.0,2060.0,3.0,2,8.0,390.0,2,1,2,1,1,1,3,2,214000
7711.0,42.0,90.0,4.0,3.5,1977.0,1440.0,1440.0,4.0,2,8.0,0.0,1,1,2,1,-2,-2,1,1,150000
17673.5,100.0,90.0,5.0,4.0,1967.0,1632.0,1632.0,4.0,2,8.0,576.0,1,1,1,1,1,1,1,1,143000
14375.0,0.0,20.0,6.0,6.0,1958.0,819.0,1344.0,3.0,1,7.0,525.0,1,1,1,1,1,1,2,2,137500
8820.0,98.0,50.0,5.0,6.0,1890.0,1088.0,1869.0,2.0,1,7.0,456.0,1,1,1,1,1,1,1,1,124900
8163.0,70.0,80.0,5.0,6.0,1959.0,1144.0,1144.0,3.0,1,6.0,796.0,1,2,1,1,1,1,1,1,143000
14536.0,85.0,20.0,8.0,5.0,2002.0,1616.0,1629.0,3.0,2,9.0,808.0,2,1,2,1,1,1,3,2,270000
14006.0,65.0,60.0,7.0,5.0,2002.0,936.0,1776.0,3.0,2,7.0,474.0,2,1,2,1,1,1,3,2,192500
9360.0,78.0,20.0,6.0,7.0,1972.0,1161.0,1381.0,3.0,1,5.0,676.0,1,1,1,1,1,1,1,2,197500
7200.0,60.0,20.0,5.0,7.5,1950.0,864.0,864.0,3.0,1,5.0,720.0,1,1,1,1,1,1,2,2,129000
7800.0,60.0,20.0,5.0,5.0,1965.0,828.0,965.0,3.0,1,6.0,300.0,1,1,1,1,1,1,2,1,119900
7200.0,60.0,85.0,5.0,7.5,1972.0,768.0,768.0,2.0,1,5.0,396.0,1,2,2,1,1,1,2,1,133900
11075.0,0.0,60.0,5.0,4.0,1969.0,784.0,1968.0,4.0,2,7.0,530.0,1,1,1,1,1,1,3,1,172000
9400.0,35.0,90.0,6.0,5.0,1975.0,945.0,980.0,4.0,2,4.0,0.0,1,1,2,2,-2,-2,1,1,127500
7136.0,82.0,90.0,6.0,6.0,1946.0,979.0,1958.0,4.0,2,8.0,492.0,1,1,2,1,1,1,1,1,145000
1481.5,24.0,145.0,6.0,6.0,1980.0,561.0,1229.0,2.0,1,5.0,462.0,1,1,2,1,1,1,1,1,124000
7420.0,70.0,20.0,5.0,5.0,1962.0,1057.0,1057.0,3.0,1,6.0,576.0,1,1,1,1,1,1,1,1,132000
8450.0,65.0,20.0,7.0,5.0,2003.0,1337.0,1337.0,3.0,2,6.0,531.0,2,1,2,1,1,1,3,2,185000
2572.0,24.0,145.0,7.0,5.0,1999.0,696.0,1416.0,3.0,2,6.0,484.0,2,1,2,1,1,1,3,2,155000
7207.0,50.0,20.0,5.0,7.0,1958.0,858.0,858.0,2.0,1,4.0,0.0,1,2,1,1,-2,-2,2,1,116500
12227.0,0.0,60.0,6.0,7.0,1977.0,1330.0,2747.625,4.0,2,10.0,619.0,1,2,2,2,1,1,1,1,272000
2308.0,24.0,145.0,6.0,6.0,1976.0,804.0,1548.0,3.0,2,7.0,440.0,1,1,2,1,1,1,1,2,155000
11923.0,122.0,20.0,9.0,5.0,2007.0,1800.0,1800.0,2.0,2,7.0,702.0,2,1,3,1,1,1,3,3,239000
11316.0,80.0,60.0,7.0,5.0,2002.0,817.0,1894.0,4.0,2,8.0,510.0,2,1,2,1,1,1,3,2,214900
10237.0,65.0,60.0,6.0,5.0,2005.0,783.0,1484.0,3.0,2,8.0,393.0,2,1,2,1,1,1,3,2,178900
9600.0,130.0,50.0,5.0,7.0,1940.0,728.0,1308.0,2.0,1,7.0,256.0,2,2,1,0,1,1,3,1,160000
7390.0,0.0,20.0,5.0,7.0,1955.0,1098.0,1098.0,3.0,1,6.0,260.0,1,1,1,1,1,1,1,1,135000
5925.0,50.0,50.0,3.0,6.0,1910.0,600.0,968.0,2.0,1,6.0,0.0,1,1,1,1,-2,-2,0,1,37900
10382.0,75.0,145.0,6.0,5.0,1958.0,588.0,1095.0,2.0,1,6.0,264.0,1,0,1,1,1,1,1,1,140000
10800.0,60.0,50.0,4.0,4.0,1949.0,720.0,1192.0,4.0,1,6.0,0.0,1,1,1,1,-2,-2,1,1,135000
2268.0,36.0,145.0,7.0,5.0,2003.0,764.0,1626.0,2.0,2,6.0,474.0,2,1,2,1,1,1,3,2,173000
7892.0,55.0,120.0,6.0,5.0,1979.0,918.0,918.0,2.0,2,5.0,264.0,1,1,2,1,1,1,1,1,99500
11639.0,95.0,20.0,7.0,5.0,2007.0,1428.0,1428.0,3.0,2,6.0,480.0,2,1,2,1,1,1,3,2,182000
11414.0,60.0,70.0,7.0,7.5,1910.0,728.0,2019.0,3.0,1,8.0,532.0,1,2,2,1,1,1,1,2,167500
2651.0,0.0,145.0,7.0,5.0,2000.0,673.0,1382.0,3.0,2,6.0,490.0,2,1,2,1,1,1,3,2,165000
5900.0,51.0,30.0,4.0,7.0,1923.0,440.0,869.0,2.0,1,4.0,0.0,1,1,2,1,-2,-2,1,0,85500
4274.0,35.0,120.0,7.0,5.0,2006.0,1241.0,1241.0,1.0,1,4.0,569.0,2,1,2,1,1,1,3,2,199900
9450.0,68.0,20.0,4.0,5.0,1954.0,894.0,894.0,3.0,1,5.0,400.0,1,1,1,1,1,1,3,1,110000
8816.0,80.0,20.0,5.0,6.0,1963.0,1121.0,1121.0,3.0,1,5.0,480.0,1,1,1,1,1,1,1,1,139000
12122.0,0.0,85.0,7.0,7.5,1961.0,944.0,999.0,3.0,1,6.0,588.0,3,1,1,1,1,1,2,3,178400
12203.0,98.0,60.0,8.0,5.0,1998.0,1225.0,2612.0,4.0,2,8.0,676.0,2,1,2,1,1,1,3,2,336000
3182.0,43.0,20.0,7.0,5.0,2007.0,1266.0,1266.0,2.0,2,6.0,388.0,2,1,2,1,1,1,3,2,159895
11250.0,0.0,60.0,8.0,5.0,2002.0,1128.0,2290.0,4.0,2,9.0,779.0,2,1,2,1,1,1,3,2,255900
10125.0,75.0,90.0,5.0,5.0,1977.0,42.0,1734.0,4.0,2,8.0,539.0,1,1,-2,-2,1,1,1,2,126000
10880.0,68.0,145.0,5.0,5.0,1950.0,1164.0,1164.0,3.0,1,5.0,240.0,1,1,1,1,1,1,1,1,125000
5310.0,59.0,50.0,6.0,7.5,1910.0,485.0,1635.0,2.0,1,5.0,255.0,1,2,1,0,0,1,2,2,117000
10159.0,83.0,20.0,9.0,5.0,2009.0,1930.0,1940.0,3.0,2,8.0,606.0,3,1,3,1,1,1,3,3,395192
12046.0,0.0,60.0,6.0,6.0,1976.0,848.0,2030.0,4.0,2,8.0,551.0,1,1,1,1,1,1,1,2,195000
8125.0,65.0,60.0,7.0,5.0,2006.0,770.0,1576.0,3.0,2,6.0,614.0,2,1,2,2,1,1,3,2,197000
9452.0,82.0,60.0,8.0,5.0,1997.0,1396.0,2392.0,3.0,2,7.0,870.0,2,1,2,1,1,1,3,2,348000
17671.0,121.0,70.0,8.0,7.5,1885.0,916.0,1742.0,4.0,1,8.0,424.0,2,2,1,1,1,1,2,2,168000
9760.0,80.0,60.0,6.0,7.5,1964.0,822.0,1851.0,3.0,2,7.0,440.0,1,1,1,1,1,1,2,2,187000
8846.0,68.0,60.0,6.0,5.0,2005.0,750.0,1500.0,3.0,2,6.0,564.0,1,1,2,1,1,1,3,2,173900
12456.0,96.0,20.0,10.0,5.0,2006.0,1700.0,1718.0,3.0,2,7.0,786.0,3,1,3,1,1,1,3,3,337500
4712.0,51.0,50.0,4.0,7.0,1946.0,747.0,1230.0,3.0,1,5.0,305.0,1,1,1,1,1,1,1,1,121600
10659.0,0.0,20.0,5.0,6.0,1961.0,1050.0,1050.0,3.0,1,6.0,368.0,1,1,1,1,1,1,1,1,136500
11717.0,0.0,20.0,6.0,6.0,1970.0,1442.0,1442.0,2.0,2,6.0,615.0,1,1,1,1,1,1,1,1,185000
9786.0,60.0,30.0,3.0,4.0,1922.0,1007.0,1077.0,3.0,1,6.0,210.0,1,1,1,0,1,0,0,1,91000
6762.0,64.0,20.0,7.0,5.0,2006.0,1187.0,1208.0,2.0,2,6.0,632.0,2,1,2,1,1,1,3,2,206000
10206.0,74.0,20.0,3.0,3.5,1952.0,42.0,944.0,2.0,1,4.0,528.0,1,1,-2,-2,1,0,0,0,82000
5400.0,60.0,30.0,5.0,6.0,1920.0,691.0,691.0,2.0,1,4.0,216.0,1,1,0,1,0,1,3,3,86000
11957.0,75.0,20.0,8.0,5.0,2006.0,1574.0,1574.0,3.0,2,7.0,824.0,2,1,2,1,1,1,3,2,232000
11500.0,0.0,90.0,5.0,6.0,1976.0,1680.0,1680.0,4.0,2,8.0,528.0,1,1,1,1,1,1,0,1,136905
3182.0,43.0,120.0,7.0,5.0,2005.0,1346.0,1504.0,1.0,2,7.0,457.0,2,1,2,1,1,1,3,2,181000
8385.0,65.0,80.0,5.0,7.5,1977.0,985.0,985.0,3.0,2,6.0,328.0,2,1,2,2,1,1,1,1,149900
12155.0,0.0,20.0,6.0,3.5,1970.0,1657.0,1657.0,3.0,2,7.0,484.0,1,1,2,1,1,1,2,1,163500
